job_id,job_title,company_id,post_date,job_type,city_location,requirements_id,salary_id
j02112,Machine Learning Engineer,comp080,2025/02/20,Contract,"Edmonton, AB",req02112,sal02112
j02113,Database Admin,comp121,2025/03/06,Contract,"Calgary, AB",req02113,sal02113
j02114,Data Analyst,comp050,03-22-2025,Part-Time,"Calgary, AB",req02114,sal02114
j02115,BI Developer,comp095,2024/05/12,FT,Remote,req02115,sal02115
j02116,Analytics Manager,comp174,Mar 14 2025,Part-Time,"Toronto, ON",req02116,sal02116
j02117,Data Analyst,comp147,01-23-2025,Full Time,"Vancouver, BC",req02117,sal02117
j02118,Statistician,comp113,May 31 2024,Contract,"Montreal, QC",req02118,sal02118
j02119,Database Admin,comp119,2024/05/28,Full Time,"Ottawa, ON",req02119,sal02119
j02120,Machine Learning Engineer,comp197,Nov 27 2024,F/T,"Edmonton, AB",req02120,sal02120
j02121,AI Specialist,comp073,2024/11/16,Part-Time,Remote,req02121,sal02121
j02122,Statistician,comp200,2024/08/01,Internship,"Edmonton, AB",req02122,sal02122
j02123,Data Scientist,comp098,Sep 08 2024,Contract,"Montreal, QC",req02123,sal02123
j02124,Data Scientist,comp129,Feb 12 2025,Contract,"Montreal, QC",req02124,sal02124
j02125,Data Scientist,comp136,03-19-2025,Part-Time,"Edmonton, AB",req02125,sal02125
j02126,Data Scientist,comp108,06-06-2024,Full Time,Remote,req02126,sal02126
j02127,Data Scientist,comp042,2024/04/05,Contract,"Montreal, QC",req02127,sal02127
j02128,Data Scientist,comp052,03-25-2025,FT,"Montreal, QC",req02128,sal02128
j02129,Data Analyst,comp155,11-25-2024,Part-Time,Remote,req02129,sal02129
j02130,Statistician,comp036,2024/11/15,FT,"Montreal, QC",req02130,sal02130
j02131,Machine Learning Engineer,comp065,Oct 19 2024,Internship,"Vancouver, BC",req02131,sal02131
j02132,Data Analyst,comp014,2025/03/13,FT,"Vancouver, BC",req02132,sal02132
j02133,Data Analyst,comp165,2025/02/06,F/T,Remote,req02133,sal02133
j02134,Data Engineer,comp124,2024/05/20,F/T,"Toronto, ON",req02134,sal02134
j02135,Database Admin,comp096,2025/01/10,Part-Time,"Montreal, QC",req02135,sal02135
j02136,Data Analyst,comp142,02-21-2025,FT,"Montreal, QC",req02136,sal02136
j02137,Database Admin,comp027,2024/12/19,Contract,"Ottawa, ON",req02137,sal02137
j02138,Analytics Manager,comp183,02-20-2025,F/T,"Edmonton, AB",req02138,sal02138
j02139,Statistician,comp133,2024/10/29,F/T,"Ottawa, ON",req02139,sal02139
j02140,Data Scientist,comp032,2024/09/10,Part-Time,"Calgary, AB",req02140,sal02140
j02141,Data Scientist,comp073,Jun 04 2024,Internship,"Vancouver, BC",req02141,sal02141
j02142,Machine Learning Engineer,comp022,03-27-2025,FT,Remote,req02142,sal02142
j02143,Statistician,comp196,07-16-2024,Internship,Remote,req02143,sal02143
j02144,Statistician,comp042,2024/06/12,Part-Time,Remote,req02144,sal02144
j02145,BI Developer,comp070,09-30-2024,FT,Remote,req02145,sal02145
j02146,Data Analyst,comp116,06-30-2024,Internship,"Edmonton, AB",req02146,sal02146
j02147,Analytics Manager,comp132,03-02-2025,Full Time,"Toronto, ON",req02147,sal02147
j02148,AI Specialist,comp038,2024/05/03,Contract,"Vancouver, BC",req02148,sal02148
j02149,AI Specialist,comp112,01-15-2025,Full Time,"Edmonton, AB",req02149,sal02149
j02150,AI Specialist,comp024,2025/01/09,Full Time,"Edmonton, AB",req02150,sal02150
j02151,Machine Learning Engineer,comp057,Feb 25 2025,FT,"Ottawa, ON",req02151,sal02151
j02152,Data Analyst,comp116,Dec 11 2024,Contract,"Ottawa, ON",req02152,sal02152
j02153,Analytics Manager,comp090,2024/07/22,F/T,"Ottawa, ON",req02153,sal02153
j02154,Machine Learning Engineer,comp007,Dec 26 2024,Contract,"Edmonton, AB",req02154,sal02154
j02155,Analytics Manager,comp107,Nov 24 2024,Internship,"Calgary, AB",req02155,sal02155
j02156,Database Admin,comp014,Dec 11 2024,Part-Time,"Calgary, AB",req02156,sal02156
j02157,AI Specialist,comp102,Mar 30 2025,Part-Time,"Vancouver, BC",req02157,sal02157
j02158,Database Admin,comp129,Dec 15 2024,Internship,"Vancouver, BC",req02158,sal02158
j02159,Analytics Manager,comp096,Apr 03 2025,Full Time,"Ottawa, ON",req02159,sal02159
j02160,Data Analyst,comp061,06-25-2024,FT,"Montreal, QC",req02160,sal02160
j02161,Machine Learning Engineer,comp099,May 20 2024,Contract,"Ottawa, ON",req02161,sal02161
j02162,Machine Learning Engineer,comp021,Jun 24 2024,Contract,Remote,req02162,sal02162
j02163,AI Specialist,comp096,02-28-2025,Part-Time,"Ottawa, ON",req02163,sal02163
j02164,Analytics Manager,comp058,Mar 29 2025,Contract,"Vancouver, BC",req02164,sal02164
j02165,Data Scientist,comp008,12-01-2024,Part-Time,"Calgary, AB",req02165,sal02165
j02166,Statistician,comp082,11-10-2024,Full Time,"Toronto, ON",req02166,sal02166
j02167,BI Developer,comp026,12-15-2024,Full Time,Remote,req02167,sal02167
j02168,Database Admin,comp183,2024/11/22,Internship,"Ottawa, ON",req02168,sal02168
j02169,Data Scientist,comp167,Feb 11 2025,Internship,"Calgary, AB",req02169,sal02169
j02170,Analytics Manager,comp086,Feb 05 2025,Internship,"Ottawa, ON",req02170,sal02170
j02171,BI Developer,comp038,07-06-2024,FT,"Vancouver, BC",req02171,sal02171
j02172,Database Admin,comp036,08-25-2024,Internship,"Vancouver, BC",req02172,sal02172
j02173,Data Scientist,comp010,2024/08/24,Contract,"Vancouver, BC",req02173,sal02173
j02174,Data Scientist,comp074,2025/02/28,Contract,"Toronto, ON",req02174,sal02174
j02175,Data Scientist,comp121,2024/08/16,Internship,"Toronto, ON",req02175,sal02175
j02176,Data Scientist,comp179,10-06-2024,Contract,"Ottawa, ON",req02176,sal02176
j02177,AI Specialist,comp036,Apr 17 2024,Contract,"Toronto, ON",req02177,sal02177
j02178,Data Engineer,comp195,01-20-2025,FT,"Calgary, AB",req02178,sal02178
j02179,BI Developer,comp181,2024/11/08,Part-Time,"Toronto, ON",req02179,sal02179
j02180,Statistician,comp121,07-04-2024,F/T,"Edmonton, AB",req02180,sal02180
j02181,Statistician,comp115,Feb 18 2025,F/T,Remote,req02181,sal02181
j02182,Data Analyst,comp158,2024/05/19,F/T,"Ottawa, ON",req02182,sal02182
j02183,Statistician,comp002,2025/01/18,Contract,"Montreal, QC",req02183,sal02183
j02184,Analytics Manager,comp021,2024/09/09,Full Time,"Montreal, QC",req02184,sal02184
j02185,AI Specialist,comp005,2024/11/06,Full Time,Remote,req02185,sal02185
j02186,Analytics Manager,comp066,Mar 16 2025,Internship,"Calgary, AB",req02186,sal02186
j02187,Machine Learning Engineer,comp056,2024/08/12,Part-Time,Remote,req02187,sal02187
j02188,BI Developer,comp039,05-01-2024,Internship,"Calgary, AB",req02188,sal02188
j02189,BI Developer,comp141,2024/05/30,Full Time,"Vancouver, BC",req02189,sal02189
j02190,Data Analyst,comp187,2024/11/07,Part-Time,"Vancouver, BC",req02190,sal02190
j02191,Data Engineer,comp156,May 02 2024,FT,"Edmonton, AB",req02191,sal02191
j02192,BI Developer,comp136,Oct 24 2024,Full Time,"Montreal, QC",req02192,sal02192
j02193,Machine Learning Engineer,comp109,Apr 29 2024,F/T,"Ottawa, ON",req02193,sal02193
j02194,AI Specialist,comp029,Jun 10 2024,Contract,Remote,req02194,sal02194
j02195,Analytics Manager,comp199,09-03-2024,Part-Time,"Toronto, ON",req02195,sal02195
j02196,Data Engineer,comp074,2024/05/23,FT,"Calgary, AB",req02196,sal02196
j02197,Statistician,comp061,10-09-2024,Part-Time,Remote,req02197,sal02197
j02198,Statistician,comp078,01-07-2025,Full Time,"Calgary, AB",req02198,sal02198
j02199,Data Scientist,comp032,2024/06/08,F/T,"Vancouver, BC",req02199,sal02199
j02200,Statistician,comp013,05-23-2024,Part-Time,"Toronto, ON",req02200,sal02200
j02201,AI Specialist,comp062,10-13-2024,Full Time,"Montreal, QC",req02201,sal02201
j02202,Machine Learning Engineer,comp108,2024/09/01,F/T,"Ottawa, ON",req02202,sal02202
j02203,BI Developer,comp164,01-20-2025,Full Time,"Calgary, AB",req02203,sal02203
j02204,Data Scientist,comp160,08-21-2024,Internship,"Ottawa, ON",req02204,sal02204
j02205,Analytics Manager,comp118,10-30-2024,FT,Remote,req02205,sal02205
j02206,Data Scientist,comp017,2024/12/19,Contract,Remote,req02206,sal02206
j02207,Database Admin,comp029,03-28-2025,F/T,"Calgary, AB",req02207,sal02207
j02208,Data Scientist,comp128,Apr 22 2024,Contract,"Montreal, QC",req02208,sal02208
j02209,BI Developer,comp153,Jul 25 2024,F/T,Remote,req02209,sal02209
j02210,Data Engineer,comp138,Sep 23 2024,FT,"Edmonton, AB",req02210,sal02210
j02211,Data Engineer,comp005,Oct 20 2024,Contract,"Ottawa, ON",req02211,sal02211
j02212,BI Developer,comp162,Jul 26 2024,Contract,"Calgary, AB",req02212,sal02212
j02213,Analytics Manager,comp132,2025/03/18,Contract,"Vancouver, BC",req02213,sal02213
j02214,Database Admin,comp148,Mar 30 2025,Full Time,"Calgary, AB",req02214,sal02214
j02215,Statistician,comp062,2024/09/08,Part-Time,"Montreal, QC",req02215,sal02215
j02216,Data Scientist,comp184,09-22-2024,Full Time,Remote,req02216,sal02216
j02217,Analytics Manager,comp037,09-22-2024,F/T,"Calgary, AB",req02217,sal02217
j02218,Machine Learning Engineer,comp075,Mar 06 2025,F/T,"Toronto, ON",req02218,sal02218
j02219,Machine Learning Engineer,comp110,Jan 31 2025,F/T,"Vancouver, BC",req02219,sal02219
j02220,Data Analyst,comp001,Jan 14 2025,FT,"Ottawa, ON",req02220,sal02220
j02221,Data Scientist,comp158,2024/04/08,F/T,"Toronto, ON",req02221,sal02221
j02222,AI Specialist,comp091,Oct 04 2024,Part-Time,"Vancouver, BC",req02222,sal02222
j02223,Data Scientist,comp062,Oct 20 2024,Full Time,"Calgary, AB",req02223,sal02223
j02224,Data Analyst,comp147,11-29-2024,F/T,"Calgary, AB",req02224,sal02224
j02225,BI Developer,comp107,Aug 25 2024,Part-Time,"Vancouver, BC",req02225,sal02225
j02226,AI Specialist,comp048,2024/06/03,FT,Remote,req02226,sal02226
j02227,Analytics Manager,comp171,2025/02/13,Part-Time,"Edmonton, AB",req02227,sal02227
j02228,Data Analyst,comp172,Mar 13 2025,Internship,"Calgary, AB",req02228,sal02228
j02229,Analytics Manager,comp022,Apr 16 2024,Contract,"Ottawa, ON",req02229,sal02229
j02230,Analytics Manager,comp135,2024/11/26,F/T,"Ottawa, ON",req02230,sal02230
j02231,Data Scientist,comp093,Nov 20 2024,Internship,"Toronto, ON",req02231,sal02231
j02232,AI Specialist,comp018,2025/02/15,FT,"Vancouver, BC",req02232,sal02232
j02233,AI Specialist,comp135,Jan 03 2025,Part-Time,"Calgary, AB",req02233,sal02233
j02234,Machine Learning Engineer,comp140,Oct 03 2024,Part-Time,"Ottawa, ON",req02234,sal02234
j02235,Analytics Manager,comp130,2025/04/03,Part-Time,"Edmonton, AB",req02235,sal02235
j02236,Database Admin,comp130,10-17-2024,Internship,"Calgary, AB",req02236,sal02236
j02237,Database Admin,comp142,Jul 18 2024,FT,Remote,req02237,sal02237
j02238,Data Engineer,comp006,2024/10/07,F/T,"Toronto, ON",req02238,sal02238
j02239,Analytics Manager,comp100,Apr 21 2024,Full Time,"Ottawa, ON",req02239,sal02239
j02240,Data Engineer,comp121,Aug 22 2024,Contract,"Calgary, AB",req02240,sal02240
j02241,BI Developer,comp012,2024/07/25,F/T,"Montreal, QC",req02241,sal02241
j02242,Data Engineer,comp163,12-18-2024,FT,"Edmonton, AB",req02242,sal02242
j02243,Analytics Manager,comp100,Dec 07 2024,Contract,"Montreal, QC",req02243,sal02243
j02244,Data Analyst,comp096,Mar 18 2025,Full Time,"Toronto, ON",req02244,sal02244
j02245,BI Developer,comp065,06-12-2024,FT,"Montreal, QC",req02245,sal02245
j02246,AI Specialist,comp192,Apr 26 2024,FT,"Vancouver, BC",req02246,sal02246
j02247,Data Engineer,comp005,2024/08/31,Part-Time,Remote,req02247,sal02247
j02248,Machine Learning Engineer,comp092,07-25-2024,F/T,"Toronto, ON",req02248,sal02248
j02249,Data Analyst,comp018,Feb 03 2025,Internship,"Edmonton, AB",req02249,sal02249
j02250,Machine Learning Engineer,comp089,2024/07/02,Full Time,"Ottawa, ON",req02250,sal02250
j02251,BI Developer,comp062,02-17-2025,Internship,"Edmonton, AB",req02251,sal02251
j02252,AI Specialist,comp188,2024/06/23,F/T,"Calgary, AB",req02252,sal02252
j02253,Machine Learning Engineer,comp169,Feb 10 2025,Part-Time,"Montreal, QC",req02253,sal02253
j02254,Analytics Manager,comp161,2024/06/20,Internship,"Edmonton, AB",req02254,sal02254
j02255,AI Specialist,comp027,09-12-2024,Full Time,"Montreal, QC",req02255,sal02255
j02256,BI Developer,comp198,03-08-2025,FT,"Vancouver, BC",req02256,sal02256
j02257,AI Specialist,comp149,Mar 26 2025,Internship,"Vancouver, BC",req02257,sal02257
j02258,Machine Learning Engineer,comp189,2025/03/03,Part-Time,"Edmonton, AB",req02258,sal02258
j02259,Data Scientist,comp194,2024/06/09,F/T,"Edmonton, AB",req02259,sal02259
j02260,Data Engineer,comp086,Oct 29 2024,F/T,"Ottawa, ON",req02260,sal02260
j02261,BI Developer,comp035,Aug 29 2024,F/T,"Calgary, AB",req02261,sal02261
j02262,Machine Learning Engineer,comp012,Oct 31 2024,Contract,"Calgary, AB",req02262,sal02262
j02263,Statistician,comp091,11-02-2024,FT,"Ottawa, ON",req02263,sal02263
j02264,Analytics Manager,comp140,Dec 29 2024,FT,"Toronto, ON",req02264,sal02264
j02265,BI Developer,comp087,2024/09/03,Full Time,"Calgary, AB",req02265,sal02265
j02266,Data Engineer,comp165,2024/12/15,Full Time,"Vancouver, BC",req02266,sal02266
j02267,Data Analyst,comp045,2024/07/16,F/T,"Calgary, AB",req02267,sal02267
j02268,AI Specialist,comp200,Mar 05 2025,Part-Time,"Montreal, QC",req02268,sal02268
j02269,AI Specialist,comp176,04-02-2025,Full Time,"Calgary, AB",req02269,sal02269
j02270,Data Analyst,comp119,Mar 20 2025,FT,"Toronto, ON",req02270,sal02270
j02271,Database Admin,comp179,Sep 24 2024,F/T,"Toronto, ON",req02271,sal02271
j02272,Data Scientist,comp123,Nov 01 2024,Full Time,"Vancouver, BC",req02272,sal02272
j02273,BI Developer,comp162,2025/01/19,Part-Time,"Montreal, QC",req02273,sal02273
j02274,AI Specialist,comp047,May 09 2024,Contract,"Toronto, ON",req02274,sal02274
j02275,BI Developer,comp035,2024/10/27,Part-Time,"Toronto, ON",req02275,sal02275
j02276,Machine Learning Engineer,comp017,Nov 05 2024,F/T,Remote,req02276,sal02276
j02277,Statistician,comp184,2024/06/06,Part-Time,"Montreal, QC",req02277,sal02277
j02278,Statistician,comp199,11-15-2024,Part-Time,Remote,req02278,sal02278
j02279,AI Specialist,comp118,2024/05/26,Full Time,"Edmonton, AB",req02279,sal02279
j02280,Data Scientist,comp010,02-03-2025,F/T,Remote,req02280,sal02280
j02281,Machine Learning Engineer,comp076,May 03 2024,FT,"Edmonton, AB",req02281,sal02281
j02282,BI Developer,comp052,04-26-2024,Part-Time,"Vancouver, BC",req02282,sal02282
j02283,Data Engineer,comp012,Jun 10 2024,Contract,Remote,req02283,sal02283
j02284,Statistician,comp052,2024/06/09,FT,"Edmonton, AB",req02284,sal02284
j02285,Statistician,comp011,11-30-2024,Internship,"Calgary, AB",req02285,sal02285
j02286,Analytics Manager,comp081,2024/05/10,Part-Time,"Toronto, ON",req02286,sal02286
j02287,Machine Learning Engineer,comp080,07-08-2024,Part-Time,Remote,req02287,sal02287
j02288,AI Specialist,comp132,Mar 13 2025,FT,"Vancouver, BC",req02288,sal02288
j02289,Data Engineer,comp102,2024/08/23,Contract,"Montreal, QC",req02289,sal02289
j02290,Data Scientist,comp140,04-22-2024,F/T,"Toronto, ON",req02290,sal02290
j02291,Data Analyst,comp122,06-16-2024,F/T,"Calgary, AB",req02291,sal02291
j02292,Database Admin,comp065,02-10-2025,Full Time,"Toronto, ON",req02292,sal02292
j02293,BI Developer,comp010,2024/11/21,Full Time,"Edmonton, AB",req02293,sal02293
j02294,AI Specialist,comp193,Jul 08 2024,Contract,"Edmonton, AB",req02294,sal02294
j02295,BI Developer,comp166,Dec 22 2024,Part-Time,"Montreal, QC",req02295,sal02295
j02296,AI Specialist,comp049,Dec 21 2024,FT,"Ottawa, ON",req02296,sal02296
j02297,AI Specialist,comp074,10-27-2024,Part-Time,"Ottawa, ON",req02297,sal02297
j02298,Analytics Manager,comp092,Aug 23 2024,Full Time,"Ottawa, ON",req02298,sal02298
j02299,Analytics Manager,comp200,09-11-2024,Full Time,"Edmonton, AB",req02299,sal02299
j02300,Analytics Manager,comp013,Jun 27 2024,F/T,"Calgary, AB",req02300,sal02300
j02301,Data Scientist,comp168,Dec 30 2024,F/T,"Montreal, QC",req02301,sal02301
j02302,Data Engineer,comp085,Dec 03 2024,Part-Time,"Montreal, QC",req02302,sal02302
j02303,Data Analyst,comp070,Oct 27 2024,Part-Time,"Toronto, ON",req02303,sal02303
j02304,Statistician,comp032,07-15-2024,Internship,Remote,req02304,sal02304
j02305,Data Engineer,comp095,2024/10/29,F/T,"Toronto, ON",req02305,sal02305
j02306,Analytics Manager,comp112,12-07-2024,Full Time,"Edmonton, AB",req02306,sal02306
j02307,Analytics Manager,comp103,08-27-2024,Full Time,"Calgary, AB",req02307,sal02307
j02308,Analytics Manager,comp191,03-15-2025,FT,"Toronto, ON",req02308,sal02308
j02309,Machine Learning Engineer,comp113,Aug 27 2024,Contract,"Calgary, AB",req02309,sal02309
j02310,AI Specialist,comp099,05-27-2024,Contract,"Montreal, QC",req02310,sal02310
j02311,Statistician,comp087,Jul 05 2024,Internship,"Ottawa, ON",req02311,sal02311
j02312,Machine Learning Engineer,comp048,09-14-2024,Internship,"Montreal, QC",req02312,sal02312
j02313,Database Admin,comp128,2024/12/09,F/T,"Toronto, ON",req02313,sal02313
j02314,Data Scientist,comp178,2024/11/14,Part-Time,Remote,req02314,sal02314
j02315,Statistician,comp128,2024/11/03,Part-Time,"Ottawa, ON",req02315,sal02315
j02316,Data Scientist,comp095,Jan 10 2025,F/T,"Calgary, AB",req02316,sal02316
j02317,AI Specialist,comp133,2025/02/11,FT,"Ottawa, ON",req02317,sal02317
j02318,Data Scientist,comp069,07-02-2024,Contract,"Toronto, ON",req02318,sal02318
j02319,AI Specialist,comp022,Apr 30 2024,Internship,"Ottawa, ON",req02319,sal02319
j02320,Data Engineer,comp187,03-23-2025,F/T,"Vancouver, BC",req02320,sal02320
j02321,Data Engineer,comp109,2024/05/16,Internship,"Ottawa, ON",req02321,sal02321
j02322,Data Engineer,comp021,Nov 02 2024,Part-Time,"Montreal, QC",req02322,sal02322
j02323,Data Engineer,comp111,09-26-2024,Internship,"Vancouver, BC",req02323,sal02323
j02324,Statistician,comp155,Aug 11 2024,Part-Time,Remote,req02324,sal02324
j02325,Data Engineer,comp047,02-07-2025,Full Time,"Montreal, QC",req02325,sal02325
j02326,Analytics Manager,comp140,Feb 28 2025,Full Time,"Calgary, AB",req02326,sal02326
j02327,AI Specialist,comp076,09-17-2024,Internship,"Toronto, ON",req02327,sal02327
j02328,Statistician,comp083,09-22-2024,Part-Time,"Toronto, ON",req02328,sal02328
j02329,Data Analyst,comp027,Dec 03 2024,FT,"Montreal, QC",req02329,sal02329
j02330,BI Developer,comp021,2024/10/28,F/T,Remote,req02330,sal02330
j02331,Data Engineer,comp084,2025/03/31,Internship,Remote,req02331,sal02331
j02332,Machine Learning Engineer,comp170,04-23-2024,Full Time,"Montreal, QC",req02332,sal02332
j02333,Data Analyst,comp076,Oct 23 2024,Full Time,"Ottawa, ON",req02333,sal02333
j02334,Data Analyst,comp079,09-21-2024,Contract,"Montreal, QC",req02334,sal02334
j02335,Data Analyst,comp115,06-25-2024,FT,"Vancouver, BC",req02335,sal02335
j02336,Database Admin,comp155,2024/07/06,Part-Time,Remote,req02336,sal02336
j02337,Analytics Manager,comp184,2025/02/05,Internship,"Montreal, QC",req02337,sal02337
j02338,Database Admin,comp110,2024/11/11,Contract,"Ottawa, ON",req02338,sal02338
j02339,Data Analyst,comp043,Oct 30 2024,Internship,"Toronto, ON",req02339,sal02339
j02340,Analytics Manager,comp177,2024/11/30,Part-Time,Remote,req02340,sal02340
j02341,Data Scientist,comp114,Jan 07 2025,FT,"Vancouver, BC",req02341,sal02341
j02342,Data Engineer,comp090,08-27-2024,Internship,"Calgary, AB",req02342,sal02342
j02343,Data Engineer,comp115,Jan 24 2025,Part-Time,"Edmonton, AB",req02343,sal02343
j02344,Data Analyst,comp011,2025/01/15,Part-Time,Remote,req02344,sal02344
j02345,Data Engineer,comp187,12-11-2024,Internship,"Ottawa, ON",req02345,sal02345
j02346,Database Admin,comp091,09-03-2024,FT,"Ottawa, ON",req02346,sal02346
j02347,Data Engineer,comp158,2024/10/10,Contract,"Vancouver, BC",req02347,sal02347
